location_id,parameter,value,unit,date,daily_avg_pm25
1894637,pm25,4.9,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,4.8,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,5.8,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,7.1,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,9.0,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,16.0,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,21.0,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,16.0,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,11.0,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,9.5,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.8,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.6,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.5,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.7,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.2,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,8.1,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,12.0,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,7.2,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,7.3,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,8.3,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.9,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.4,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,8.4,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.8,µg/m³,2024-03-09,8.720833333333333
1894637,pm25,6.6,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,7.8,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,11.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,16.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,20.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,21.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,12.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,9.5,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,5.6,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,6.5,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,5.3,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,6.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,6.2,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,5.9,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,6.6,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,6.5,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,9.7,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,7.2,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,7.4,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,5.9,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,7.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,8.2,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,7.0,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,7.1,µg/m³,2024-03-10,8.833333333333334
1894637,pm25,6.2,µg/m³,2024-03-11,8.0
1894637,pm25,6.6,µg/m³,2024-03-11,8.0
1894637,pm25,6.4,µg/m³,2024-03-11,8.0
1894637,pm25,9.3,µg/m³,2024-03-11,8.0
1894637,pm25,8.4,µg/m³,2024-03-11,8.0
1894637,pm25,12.0,µg/m³,2024-03-11,8.0
1894637,pm25,8.4,µg/m³,2024-03-11,8.0
1894637,pm25,7.8,µg/m³,2024-03-11,8.0
1894637,pm25,6.9,µg/m³,2024-03-11,8.0
1894637,pm25,6.9,µg/m³,2024-03-11,8.0
1894637,pm25,7.9,µg/m³,2024-03-11,8.0
1894637,pm25,6.9,µg/m³,2024-03-11,8.0
1894637,pm25,6.8,µg/m³,2024-03-11,8.0
1894637,pm25,6.7,µg/m³,2024-03-11,8.0
1894637,pm25,7.2,µg/m³,2024-03-11,8.0
1894637,pm25,6.9,µg/m³,2024-03-11,8.0
1894637,pm25,8.5,µg/m³,2024-03-11,8.0
1894637,pm25,7.9,µg/m³,2024-03-11,8.0
1894637,pm25,7.7,µg/m³,2024-03-11,8.0
1894637,pm25,9.6,µg/m³,2024-03-11,8.0
1894637,pm25,12.0,µg/m³,2024-03-11,8.0
1894637,pm25,9.8,µg/m³,2024-03-11,8.0
1894637,pm25,7.5,µg/m³,2024-03-11,8.0
1894637,pm25,7.7,µg/m³,2024-03-11,8.0
1894637,pm25,7.7,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,12.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,8.3,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,11.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,16.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,20.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,11.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,5.7,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,6.3,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,9.3,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,7.5,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,8.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,7.1,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,7.1,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,6.2,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,8.8,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,9.4,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,12.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,9.3,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,10.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,9.3,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,18.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,14.0,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,9.1,µg/m³,2024-03-12,10.129166666666666
1894637,pm25,7.7,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,8.9,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,7.3,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,14.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,14.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,24.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,28.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,15.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,11.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,11.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,9.1,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,5.5,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,5.7,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,5.8,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,7.9,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,6.8,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,8.2,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,7.5,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,7.7,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,7.3,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,7.8,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,11.0,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,8.9,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,8.1,µg/m³,2024-03-13,10.341666666666667
1894637,pm25,6.9,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,6.4,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,7.6,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,7.1,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,13.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,17.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,7.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,4.8,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,5.7,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,5.5,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,6.1,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,6.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,6.4,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,6.3,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,5.8,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,6.4,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,11.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,8.9,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,16.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,25.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,16.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,12.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,8.4,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,7.0,µg/m³,2024-03-14,9.262500000000001
1894637,pm25,9.7,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,5.4,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,4.9,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,5.2,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,10.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,24.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,14.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,24.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,7.9,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,7.3,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,7.8,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,6.7,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,7.3,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,6.8,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,9.5,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,8.4,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,19.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,8.8,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,9.1,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,11.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,14.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,11.0,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,8.6,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,8.5,µg/m³,2024-03-15,10.370833333333334
1894637,pm25,6.9,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,7.1,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.1,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.2,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,9.7,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,10.0,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.8,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,6.5,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,7.6,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,9.7,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,10.0,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,7.7,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,7.7,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,7.2,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,6.6,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,7.0,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.5,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.1,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.3,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,12.0,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,14.0,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,10.0,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,10.0,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.5,µg/m³,2024-03-16,8.674999999999999
1894637,pm25,8.9,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,9.4,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,8.5,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,9.1,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,15.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,14.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,11.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,14.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,12.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,10.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,8.3,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,7.5,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,9.3,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,8.9,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,21.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,15.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,10.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,44.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,17.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,11.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,11.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,12.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,10.0,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,7.9,µg/m³,2024-03-17,12.700000000000001
1894637,pm25,9.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,7.8,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,7.8,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.9,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,23.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,19.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.7,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,9.7,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,10.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,9.4,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.3,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.2,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,7.3,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,9.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.5,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,25.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,8.8,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,13.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,20.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,16.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,11.0,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,9.7,µg/m³,2024-03-18,11.420833333333334
1894637,pm25,9.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,9.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,8.7,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,11.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,15.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,24.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,16.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,8.8,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,7.3,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,7.1,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,6.6,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,8.9,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,8.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,8.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,7.5,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,8.7,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,13.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,11.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,12.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,15.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,17.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,11.0,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,8.3,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,7.8,µg/m³,2024-03-19,10.779166666666667
1894637,pm25,7.9,µg/m³,2024-03-20,7.9
