location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10528,"Lublin, ul. Obywatelska",co,330,µg/m³,2024-02-22T18:00:00+00:00,2024-02-22T19:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,280,µg/m³,2024-02-22T21:00:00+00:00,2024-02-22T22:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,270,µg/m³,2024-02-22T22:00:00+00:00,2024-02-22T23:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,270,µg/m³,2024-02-22T23:00:00+00:00,2024-02-23T00:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,260,µg/m³,2024-02-23T00:00:00+00:00,2024-02-23T01:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,250,µg/m³,2024-02-23T01:00:00+00:00,2024-02-23T02:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,250,µg/m³,2024-02-23T02:00:00+00:00,2024-02-23T03:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,230,µg/m³,2024-02-23T03:00:00+00:00,2024-02-23T04:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,230,µg/m³,2024-02-23T04:00:00+00:00,2024-02-23T05:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,240,µg/m³,2024-02-23T05:00:00+00:00,2024-02-23T06:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,280,µg/m³,2024-02-23T06:00:00+00:00,2024-02-23T07:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,310,µg/m³,2024-02-23T07:00:00+00:00,2024-02-23T08:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,300,µg/m³,2024-02-23T08:00:00+00:00,2024-02-23T09:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,300,µg/m³,2024-02-23T09:00:00+00:00,2024-02-23T10:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,310,µg/m³,2024-02-23T10:00:00+00:00,2024-02-23T11:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,330,µg/m³,2024-02-23T11:00:00+00:00,2024-02-23T12:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,340,µg/m³,2024-02-23T12:00:00+00:00,2024-02-23T13:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,390,µg/m³,2024-02-23T13:00:00+00:00,2024-02-23T14:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,470,µg/m³,2024-02-23T14:00:00+00:00,2024-02-23T15:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,590,µg/m³,2024-02-23T15:00:00+00:00,2024-02-23T16:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,430,µg/m³,2024-02-23T16:00:00+00:00,2024-02-23T17:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,440,µg/m³,2024-02-23T17:00:00+00:00,2024-02-23T18:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,470,µg/m³,2024-02-23T18:00:00+00:00,2024-02-23T19:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,500,µg/m³,2024-02-23T19:00:00+00:00,2024-02-23T20:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,550,µg/m³,2024-02-23T20:00:00+00:00,2024-02-23T21:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,520,µg/m³,2024-02-23T21:00:00+00:00,2024-02-23T22:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,520,µg/m³,2024-02-23T22:00:00+00:00,2024-02-23T23:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,450,µg/m³,2024-02-23T23:00:00+00:00,2024-02-24T00:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
10528,"Lublin, ul. Obywatelska",co,370,µg/m³,2024-02-24T00:00:00+00:00,2024-02-24T01:00:00+01:00,Europe/Warsaw,51.25943099999999,22.569133,,,,Unknown Governmental Organization,GIOS
